Name	PropCovLoci	NoLoci	Polymorphic	PropPolymorphic	AvSNPCount	SDSNPCount	AvSNPdensity	SDSNPdenisty	CummNoLoci	CummPolymorphic	CummPropPolymorphic	CummAvSNPCount	CummSDSNPCount	CummAvSNPdensity	CummSDSNPdenisty
7_4_1	0.67	1314	1310	1.0	12.2	5.7	0.05182	0.02421	3355	3347	1.0	13.3	6.1	0.05651	0.02593
7_4_1	0.58	1721	1715	1.0	10.8	5.5	0.04591	0.02304	5076	5062	1.0	12.5	6.0	0.05292	0.02548
7_4_1	0.5	2508	2486	0.99	9.3	5.1	0.03977	0.02171	7584	7548	1.0	11.4	5.9	0.04859	0.02508
7_4_1	0.42	3736	3689	0.99	8.0	4.8	0.03428	0.02028	11320	11237	0.99	10.3	5.8	0.04389	0.02455
7_4_1	0.33	6144	5921	0.96	6.3	4.1	0.02711	0.0176	17464	17158	0.98	8.9	5.6	0.0381	0.02377
7_4_1	0.25	11302	10324	0.91	4.7	3.5	0.02035	0.01512	28766	27482	0.96	7.3	5.3	0.03143	0.02264
7_4_1	0.17	28124	21256	0.76	3.2	2.7	0.01405	0.01166	56890	48738	0.86	5.5	4.8	0.02385	0.02056
7_4_1	0.08	195996	17055	0.09	2.4	2.2	0.0108	0.00967	252886	65793	0.26	4.7	4.5	0.02047	0.01923
3_6_1	1.0	168	168	1.0	15.5	6.7	0.06605	0.02875	168	168	1.0	15.5	6.7	0.06605	0.02875
3_6_1	0.92	386	386	1.0	15.2	6.7	0.06436	0.02828	554	554	1.0	15.3	6.7	0.06487	0.0284
3_6_1	0.83	695	695	1.0	14.8	6.5	0.06282	0.0275	1249	1249	1.0	15.0	6.6	0.06373	0.02791
3_6_1	0.75	1029	1027	1.0	13.7	6.3	0.05833	0.02656	2278	2276	1.0	14.4	6.5	0.06129	0.02743
3_6_1	0.67	1494	1492	1.0	12.8	6.1	0.0543	0.02571	3772	3768	1.0	13.8	6.4	0.05852	0.02698
3_6_1	0.58	2101	2095	1.0	11.4	5.8	0.04877	0.02465	5873	5863	1.0	12.9	6.3	0.05504	0.02658
3_6_1	0.5	2834	2815	0.99	9.8	5.5	0.04173	0.02359	8707	8678	1.0	11.9	6.2	0.05072	0.0264
3_6_1	0.42	4288	4214	0.98	8.3	5.1	0.03579	0.02183	12995	12892	0.99	10.7	6.1	0.04584	0.02596
3_6_1	0.33	6826	6601	0.97	6.5	4.4	0.02794	0.01884	19821	19493	0.98	9.3	5.9	0.03978	0.02525
3_6_1	0.25	12621	11499	0.91	4.9	3.8	0.02131	0.01644	32442	30992	0.96	7.7	5.7	0.03293	0.0241
3_6_1	0.17	31114	23274	0.75	3.3	2.9	0.01454	0.01264	63556	54266	0.85	5.8	5.2	0.02504	0.02198
3_6_1	0.08	227145	17170	0.08	2.8	2.7	0.01253	0.01197	290701	71436	0.25	5.1	4.9	0.02203	0.02074
3_4_2	1.0	329	329	1.0	17.1	7.1	0.07288	0.02996	329	329	1.0	17.1	7.1	0.07288	0.02996
3_4_2	0.92	700	700	1.0	17.2	6.8	0.07306	0.02838	1029	1029	1.0	17.2	6.9	0.073	0.02888
3_4_2	0.83	1100	1099	1.0	15.9	6.6	0.06764	0.02784	2129	2128	1.0	16.5	6.8	0.07023	0.02847
3_4_2	0.75	1526	1525	1.0	15.0	6.4	0.06358	0.02691	3655	3653	1.0	15.9	6.6	0.06745	0.02802
3_4_2	0.67	2023	2022	1.0	13.4	6.2	0.05737	0.02615	5678	5675	1.0	15.0	6.6	0.06386	0.02779
3_4_2	0.58	2670	2667	1.0	11.9	5.6	0.05096	0.02387	8348	8342	1.0	14.0	6.4	0.05974	0.02727
3_4_2	0.5	3731	3719	1.0	10.2	5.3	0.04388	0.02264	12079	12061	1.0	12.9	6.4	0.05484	0.02694
3_4_2	0.42	5282	5214	0.99	8.6	4.9	0.03696	0.02088	17361	17275	1.0	11.6	6.3	0.04945	0.02657
3_4_2	0.33	8314	8110	0.98	6.9	4.3	0.02985	0.01856	25675	25385	0.99	10.1	6.1	0.04318	0.02596
3_4_2	0.25	14446	13477	0.93	5.2	3.6	0.02267	0.01555	40121	38862	0.97	8.4	5.9	0.03607	0.02489
3_4_2	0.17	33044	26180	0.79	3.4	2.7	0.01506	0.01154	73165	65042	0.89	6.4	5.4	0.02761	0.02302
3_4_2	0.08	194403	11583	0.06	2.1	2.0	0.00959	0.00882	267568	76625	0.29	5.7	5.3	0.02489	0.02243
3_6_2	1.0	357	357	1.0	17.6	7.3	0.07472	0.03114	357	357	1.0	17.6	7.3	0.07472	0.03114
3_6_2	0.92	734	734	1.0	17.9	7.3	0.07561	0.03011	1091	1091	1.0	17.8	7.3	0.07532	0.03044
3_6_2	0.83	1102	1102	1.0	16.7	6.9	0.07077	0.02917	2193	2193	1.0	17.2	7.1	0.07303	0.02989
3_6_2	0.75	1526	1525	1.0	16.0	6.8	0.06775	0.02855	3719	3718	1.0	16.7	7.0	0.07087	0.02946
3_6_2	0.67	1996	1993	1.0	14.2	6.5	0.06055	0.02763	5715	5711	1.0	15.8	6.9	0.06727	0.02925
3_6_2	0.58	2613	2610	1.0	12.6	6.0	0.05406	0.02581	8328	8321	1.0	14.8	6.8	0.06312	0.02887
3_6_2	0.5	3538	3523	1.0	11.0	5.8	0.0469	0.02505	11866	11844	1.0	13.7	6.8	0.0583	0.02876
3_6_2	0.42	4908	4849	0.99	9.2	5.2	0.03934	0.02251	16774	16693	1.0	12.4	6.7	0.05279	0.02843
3_6_2	0.33	7699	7517	0.98	7.3	4.6	0.03146	0.01995	24473	24210	0.99	10.8	6.6	0.04617	0.02789
3_6_2	0.25	13414	12523	0.93	5.5	3.9	0.02387	0.0168	37887	36733	0.97	9.0	6.3	0.03857	0.02685
3_6_2	0.17	30946	24577	0.79	3.5	2.9	0.01573	0.01251	68833	61310	0.89	6.8	5.9	0.02941	0.0249
3_6_2	0.08	186386	12139	0.07	2.5	2.4	0.01118	0.01111	255219	73449	0.29	6.1	5.7	0.0264	0.02416
5_1_2	1.0	281	280	1.0	15.0	6.3	0.06352	0.02697	281	280	1.0	15.0	6.3	0.06352	0.02697
5_1_2	0.92	578	578	1.0	15.3	6.4	0.0646	0.02646	859	858	1.0	15.2	6.4	0.06425	0.02661
5_1_2	0.83	906	906	1.0	14.3	6.1	0.06046	0.02522	1765	1764	1.0	14.7	6.2	0.0623	0.02597
5_1_2	0.75	1384	1384	1.0	13.5	6.0	0.05713	0.02517	3149	3148	1.0	14.2	6.2	0.06003	0.02575
5_1_2	0.67	1867	1866	1.0	12.2	5.7	0.05213	0.02383	5016	5014	1.0	13.5	6.1	0.05709	0.02534
5_1_2	0.58	2755	2746	1.0	10.9	5.3	0.04636	0.02259	7771	7760	1.0	12.5	5.9	0.05329	0.02493
5_1_2	0.5	3915	3902	1.0	9.4	4.9	0.04034	0.02106	11686	11662	1.0	11.5	5.8	0.04896	0.02448
5_1_2	0.42	5783	5723	0.99	8.0	4.5	0.03454	0.01949	17469	17385	1.0	10.4	5.7	0.04421	0.02394
5_1_2	0.33	9121	8880	0.97	6.5	4.0	0.02799	0.01709	26590	26265	0.99	9.0	5.5	0.03873	0.02317
5_1_2	0.25	15714	14658	0.93	4.9	3.4	0.02131	0.0145	42304	40923	0.97	7.6	5.2	0.03249	0.02213
5_1_2	0.17	35206	27991	0.8	3.2	2.5	0.01438	0.01075	77510	68914	0.89	5.8	4.8	0.02513	0.02042
5_1_2	0.08	194301	9532	0.05	1.5	1.2	0.00663	0.00533	271811	78446	0.29	5.3	4.7	0.02288	0.02015
3_1_3	1.0	446	446	1.0	17.5	7.4	0.07418	0.03117	446	446	1.0	17.5	7.4	0.07418	0.03117
3_1_3	0.92	918	918	1.0	17.2	6.7	0.07289	0.02829	1364	1364	1.0	17.3	7.0	0.07331	0.02926
3_1_3	0.83	1394	1394	1.0	16.5	6.7	0.06973	0.02835	2758	2758	1.0	16.9	6.8	0.0715	0.02885
3_1_3	0.75	1923	1922	1.0	15.5	6.7	0.06572	0.02808	4681	4680	1.0	16.3	6.8	0.06913	0.02868
3_1_3	0.67	2627	2626	1.0	14.0	6.5	0.05988	0.02716	7308	7306	1.0	15.5	6.8	0.0658	0.02849
3_1_3	0.58	3510	3505	1.0	12.4	5.8	0.0531	0.02457	10818	10811	1.0	14.5	6.6	0.06168	0.02792
3_1_3	0.5	4810	4799	1.0	10.9	5.5	0.04667	0.02345	15628	15610	1.0	13.4	6.5	0.05707	0.02751
3_1_3	0.42	6764	6699	0.99	9.2	5.0	0.03954	0.02145	22392	22309	1.0	12.1	6.4	0.05181	0.02706
3_1_3	0.33	10070	9852	0.98	7.4	4.4	0.0319	0.01907	32462	32161	0.99	10.7	6.3	0.04571	0.02652
3_1_3	0.25	16606	15684	0.94	5.6	3.7	0.02475	0.01606	49068	47845	0.98	9.0	6.0	0.03884	0.02558
3_1_3	0.17	34920	28427	0.81	3.6	2.7	0.01618	0.0116	83988	76272	0.91	7.0	5.7	0.03039	0.02409
3_1_3	0.08	178331	7260	0.04	1.4	1.2	0.00652	0.0052	262319	83532	0.32	6.5	5.7	0.02832	0.02404
3_8_1	1.0	174	174	1.0	15.7	7.0	0.06701	0.0291	174	174	1.0	15.7	7.0	0.06701	0.0291
3_8_1	0.92	386	386	1.0	15.3	6.9	0.06488	0.02898	560	560	1.0	15.4	6.9	0.06554	0.02901
3_8_1	0.83	714	713	1.0	15.2	6.9	0.06462	0.0292	1274	1273	1.0	15.3	6.9	0.06502	0.02911
3_8_1	0.75	1020	1020	1.0	14.1	6.6	0.05997	0.02812	2294	2293	1.0	14.8	6.8	0.06277	0.02877
3_8_1	0.67	1463	1460	1.0	12.9	6.2	0.05507	0.02625	3757	3753	1.0	14.0	6.6	0.05978	0.02807
3_8_1	0.58	2064	2061	1.0	12.1	6.2	0.05148	0.02628	5821	5814	1.0	13.4	6.6	0.05683	0.02773
3_8_1	0.5	2744	2726	0.99	10.2	5.9	0.04373	0.02535	8565	8540	1.0	12.3	6.5	0.05265	0.02767
3_8_1	0.42	4260	4190	0.98	8.6	5.4	0.03688	0.02299	12825	12730	0.99	11.1	6.4	0.04746	0.02725
3_8_1	0.33	6625	6414	0.97	6.7	4.7	0.0291	0.02011	19450	19144	0.98	9.7	6.2	0.04131	0.02654
3_8_1	0.25	12241	11167	0.91	5.1	4.0	0.02209	0.01745	31691	30311	0.96	8.0	6.0	0.03423	0.02536
3_8_1	0.17	30149	22626	0.75	3.4	3.1	0.01508	0.01355	61840	52937	0.86	6.0	5.4	0.02604	0.02316
3_8_1	0.08	222075	17640	0.08	3.1	3.1	0.01383	0.01384	283915	70577	0.25	5.3	5.1	0.02299	0.02187
3_10_1	1.0	180	180	1.0	15.9	7.0	0.06765	0.02951	180	180	1.0	15.9	7.0	0.06765	0.02951
3_10_1	0.92	399	399	1.0	15.7	7.3	0.06676	0.03072	579	579	1.0	15.8	7.2	0.06704	0.03032
3_10_1	0.83	699	699	1.0	15.4	7.0	0.06539	0.02964	1278	1278	1.0	15.6	7.1	0.06613	0.02995
3_10_1	0.75	1020	1020	1.0	14.3	6.7	0.06099	0.02854	2298	2298	1.0	15.0	7.0	0.06385	0.02944
3_10_1	0.67	1403	1400	1.0	13.2	6.4	0.05649	0.02703	3701	3698	1.0	14.3	6.8	0.06106	0.02877
3_10_1	0.58	2037	2033	1.0	12.1	6.2	0.05166	0.02651	5738	5731	1.0	13.6	6.7	0.05773	0.02834
3_10_1	0.5	2707	2691	0.99	10.4	6.1	0.04465	0.02611	8445	8422	1.0	12.6	6.7	0.05355	0.02831
3_10_1	0.42	4169	4101	0.98	8.8	5.5	0.03775	0.02366	12614	12523	0.99	11.3	6.6	0.04838	0.02788
3_10_1	0.33	6593	6379	0.97	6.9	4.9	0.02974	0.02119	19207	18902	0.98	9.8	6.4	0.04209	0.02728
3_10_1	0.25	12030	11007	0.91	5.2	4.2	0.02257	0.018	31237	29909	0.96	8.1	6.1	0.0349	0.02604
3_10_1	0.17	29778	22375	0.75	3.5	3.3	0.01556	0.01433	61015	52284	0.86	6.2	5.6	0.02663	0.02382
3_10_1	0.08	220072	18036	0.08	3.2	3.3	0.01446	0.01494	281087	70320	0.25	5.4	5.3	0.02351	0.02252
3_3_2	1.0	309	308	1.0	17.0	6.8	0.07217	0.0285	309	308	1.0	17.0	6.8	0.07217	0.0285
3_3_2	0.92	694	694	1.0	16.5	6.6	0.07032	0.02805	1003	1002	1.0	16.7	6.7	0.07089	0.02819
3_3_2	0.83	1044	1044	1.0	15.3	6.2	0.06478	0.0261	2047	2046	1.0	15.9	6.5	0.06777	0.02731
3_3_2	0.75	1506	1506	1.0	14.4	6.0	0.06138	0.02561	3553	3552	1.0	15.3	6.3	0.06506	0.02678
3_3_2	0.67	2028	2027	1.0	12.9	5.9	0.05495	0.02495	5581	5579	1.0	14.4	6.3	0.06139	0.02658
3_3_2	0.58	2774	2769	1.0	11.4	5.4	0.04876	0.023	8355	8348	1.0	13.4	6.2	0.0572	0.02613
3_3_2	0.5	3903	3892	1.0	9.9	5.1	0.04228	0.02184	12258	12240	1.0	12.3	6.1	0.05246	0.0258
3_3_2	0.42	5585	5517	0.99	8.3	4.8	0.03577	0.02041	17843	17757	1.0	11.1	6.0	0.04727	0.02545
3_3_2	0.33	8741	8508	0.97	6.6	4.1	0.02871	0.01769	26584	26265	0.99	9.6	5.8	0.04126	0.0248
3_3_2	0.25	15280	14230	0.93	5.0	3.5	0.02202	0.0149	41864	40495	0.97	8.0	5.6	0.0345	0.02369
3_3_2	0.17	34717	27468	0.79	3.3	2.6	0.01469	0.01108	76581	67963	0.89	6.1	5.1	0.02649	0.02188
3_3_2	0.08	201337	11218	0.06	1.9	1.7	0.00858	0.00738	277918	79181	0.28	5.5	5.0	0.02395	0.02139
7_2_1	1.0	158	158	1.0	13.8	6.1	0.05828	0.02561	158	158	1.0	13.8	6.1	0.05828	0.02561
7_2_1	0.92	341	341	1.0	12.7	5.7	0.05395	0.024	499	499	1.0	13.0	5.8	0.05532	0.02458
7_2_1	0.83	577	576	1.0	12.6	5.8	0.05315	0.02407	1076	1075	1.0	12.8	5.8	0.05415	0.02432
7_2_1	0.75	836	835	1.0	11.8	5.5	0.05009	0.02305	1912	1910	1.0	12.4	5.7	0.05238	0.02385
7_2_1	0.67	1294	1292	1.0	10.8	5.1	0.04585	0.0212	3206	3202	1.0	11.7	5.5	0.04974	0.02304
7_2_1	0.58	1805	1797	1.0	9.4	5.0	0.04024	0.02111	5011	4999	1.0	10.9	5.4	0.04633	0.02282
7_2_1	0.5	2712	2692	0.99	8.1	4.6	0.03455	0.01921	7723	7691	1.0	9.9	5.3	0.0422	0.02234
7_2_1	0.42	4190	4123	0.98	7.0	4.2	0.02977	0.01785	11913	11814	0.99	8.9	5.1	0.03787	0.02171
7_2_1	0.33	6968	6686	0.96	5.7	3.7	0.02445	0.01603	18881	18500	0.98	7.7	4.9	0.03302	0.02087
7_2_1	0.25	12798	11610	0.91	4.2	3.1	0.01827	0.01327	31679	30110	0.95	6.4	4.6	0.02733	0.01967
7_2_1	0.17	31753	23650	0.74	2.9	2.3	0.01271	0.0101	63432	53760	0.85	4.8	4.2	0.0209	0.01773
7_2_1	0.08	215654	15284	0.07	1.8	1.6	0.00823	0.00692	279086	69044	0.25	4.2	4.0	0.0181	0.01682
3_3_1	1.0	151	150	0.99	14.6	6.1	0.06223	0.02586	151	150	0.99	14.6	6.1	0.06223	0.02586
3_3_1	0.92	358	358	1.0	14.2	6.3	0.06037	0.02627	509	508	1.0	14.3	6.2	0.06092	0.02614
3_3_1	0.83	688	687	1.0	13.5	6.2	0.05755	0.02602	1197	1195	1.0	13.9	6.2	0.05898	0.02611
3_3_1	0.75	1009	1009	1.0	12.2	5.6	0.05217	0.02378	2206	2204	1.0	13.1	6.0	0.05586	0.0253
3_3_1	0.67	1519	1517	1.0	11.5	5.5	0.04892	0.023	3725	3721	1.0	12.5	5.8	0.05303	0.02462
3_3_1	0.58	2126	2120	1.0	10.1	5.1	0.04328	0.02175	5851	5841	1.0	11.6	5.7	0.04949	0.02408
3_3_1	0.5	3049	3030	0.99	8.5	4.7	0.03649	0.01994	8900	8871	1.0	10.6	5.6	0.04505	0.02357
3_3_1	0.42	4688	4605	0.98	7.3	4.4	0.03137	0.01896	13588	13476	0.99	9.4	5.4	0.04038	0.02303
3_3_1	0.33	7679	7383	0.96	5.7	3.8	0.02473	0.01636	21267	20859	0.98	8.1	5.2	0.03484	0.02221
3_3_1	0.25	14189	12858	0.91	4.3	3.2	0.01892	0.01391	35456	33717	0.95	6.7	4.9	0.02877	0.02095
3_3_1	0.17	34777	25654	0.74	2.9	2.4	0.01285	0.01034	70233	59371	0.85	5.1	4.4	0.02189	0.01891
3_3_1	0.08	248026	15512	0.06	2.1	1.8	0.00919	0.00791	318259	74883	0.24	4.4	4.2	0.01926	0.01797
3_1_2	1.0	299	299	1.0	15.7	6.7	0.06601	0.02787	299	299	1.0	15.7	6.7	0.06601	0.02787
3_1_2	0.92	628	628	1.0	15.6	6.3	0.06597	0.02614	927	927	1.0	15.6	6.4	0.06599	0.02669
3_1_2	0.83	1005	1005	1.0	14.4	6.0	0.06128	0.025	1932	1932	1.0	15.0	6.2	0.06354	0.02592
3_1_2	0.75	1533	1533	1.0	13.3	6.1	0.05664	0.02551	3465	3465	1.0	14.3	6.2	0.06049	0.02596
3_1_2	0.67	2159	2158	1.0	12.2	5.7	0.05207	0.02413	5624	5623	1.0	13.5	6.1	0.05725	0.0256
3_1_2	0.58	3108	3100	1.0	10.8	5.2	0.04616	0.02218	8732	8723	1.0	12.5	5.9	0.05331	0.02501
3_1_2	0.5	4436	4421	1.0	9.3	4.8	0.04008	0.02065	13168	13144	1.0	11.5	5.8	0.04886	0.02445
3_1_2	0.42	6426	6341	0.99	8.0	4.5	0.03442	0.01954	19594	19485	0.99	10.3	5.7	0.04416	0.02394
3_1_2	0.33	10028	9743	0.97	6.4	4.0	0.02746	0.01702	29622	29228	0.99	9.0	5.5	0.03859	0.02325
3_1_2	0.25	17263	16047	0.93	4.8	3.3	0.02116	0.01426	46885	45275	0.97	7.5	5.2	0.03241	0.02215
3_1_2	0.17	38163	30092	0.79	3.2	2.4	0.01419	0.0106	85048	75367	0.89	5.8	4.8	0.02514	0.02048
3_1_2	0.08	215020	9002	0.04	1.5	1.2	0.00656	0.00528	300068	84369	0.28	5.3	4.8	0.02315	0.02026
3_2_3	1.0	434	433	1.0	18.4	7.7	0.07778	0.03224	434	433	1.0	18.4	7.7	0.07778	0.03224
3_2_3	0.92	881	881	1.0	17.6	6.9	0.07477	0.0292	1315	1314	1.0	17.9	7.2	0.07577	0.03026
3_2_3	0.83	1352	1352	1.0	16.4	6.6	0.06969	0.028	2667	2666	1.0	17.1	6.9	0.07268	0.02929
3_2_3	0.75	1833	1833	1.0	15.7	6.6	0.06667	0.02804	4500	4499	1.0	16.6	6.9	0.07023	0.02893
3_2_3	0.67	2580	2579	1.0	14.1	6.4	0.06007	0.02693	7080	7078	1.0	15.7	6.8	0.06653	0.02864
